crate,test,rust_status,rust_mean_s,rust_min_s,rust_max_s,miri_status,miri_mean_s,miri_min_s,miri_max_s,bsan_status,bsan_mean_s,bsan_min_s,bsan_max_s
crossbeam-channel-0.5.15,channel_tests::smoke_shared_port_gone,success,0.1176736723,0.115448137,0.12224412700000001,success,14.1363268358,13.798360118,14.442206677,,,,
crossbeam-channel-0.5.15,channel_tests::smoke_shared_port_gone2,success,0.1191315064,0.116996294,0.122385665,success,14.0860904988,14.010284213,14.171638314,,,,
crossbeam-channel-0.5.15,channel_tests::smoke_threads,success,0.11801600729999999,0.11332660400000001,0.124104717,success,14.0140113832,13.796145461,14.246933152,,,,
crossbeam-channel-0.5.15,channel_tests::stream_send_recv_stress,success,0.1187306215,0.116763033,0.12271430100000001,success,14.3904876228,14.179427552,14.749933089,,,,
crossbeam-channel-0.5.15,channel_tests::stress,success,0.1194657603,0.11463689,0.12356921700000001,success,16.265368012,16.110197278,16.630502205,,,,
crossbeam-channel-0.5.15,channel_tests::stress_recv_timeout_shared,success,1.1278627608999998,1.121165529,1.141452449,success,22.7944412588,22.623615621,22.991362763,,,,
crossbeam-channel-0.5.15,channel_tests::stress_recv_timeout_two_threads,success,10.32645775,10.322492255,10.330645786,success,19.1183843204,18.982011272,19.191335675,,,,
crossbeam-channel-0.5.15,channel_tests::stress_shared,success,0.1446665796,0.132586314,0.151134669,success,24.671913106199998,24.503649794,24.7981894,,,,
crossbeam-channel-0.5.15,channel_tests::test_nested_recv_iter,success,0.1200257297,0.11440264600000001,0.131632557,success,14.1146296412,13.897839141,14.452266411,,,,
crossbeam-channel-0.5.15,channel_tests::test_recv_into_iter_borrowed,success,0.1204747933,0.115866403,0.129582139,success,14.049594825400002,13.943969339,14.16296844,,,,
crossbeam-channel-0.5.15,channel_tests::test_recv_into_iter_owned,success,0.11992912620000003,0.11559952500000001,0.12584014100000002,success,13.880854791400001,13.751059353,14.034682109,,,,
crossbeam-channel-0.5.15,channel_tests::test_recv_iter_break,success,0.11859319860000002,0.116163343,0.123058155,success,14.0174097254,13.952108775,14.091663599,,,,
crossbeam-channel-0.5.15,channel_tests::test_recv_try_iter,success,0.1195152035,0.11607845100000001,0.122029173,success,13.922895872599998,13.839916682,14.122328602,,,,
crossbeam-channel-0.5.15,channel_tests::try_recv_states,success,0.1209022783,0.11673533300000001,0.125975281,success,13.8845510522,13.776957171,13.98682443,,,,
crossbeam-channel-0.5.15,channel_through_channel,success,0.1908121482,0.18115962900000002,0.20439868200000003,success,46.46122960380001,45.912066928,47.367112299,success,78.88631339880001,77.742204402,79.782998526
crossbeam-channel-0.5.15,cloning1,success,0.1202048824,0.116542773,0.130331539,success,14.5458152982,14.471338186,14.613629713,,,,
crossbeam-channel-0.5.15,cloning2,success,1.6267150559,1.6203554709999999,1.640747291,success,14.5432343096,14.47294799,14.624266135,,,,
crossbeam-channel-0.5.15,default,success,0.11976097370000001,0.11543675,0.127572337,success,14.362206947,14.272797947,14.53680234,,,,
crossbeam-channel-0.5.15,default_only,success,1.6204565113999998,1.6179741619999999,1.6272823459999999,success,14.264738015400003,14.074534973,14.414394873,,,,
crossbeam-channel-0.5.15,default_syntax,success,0.1146061527,0.10916971800000001,0.12021413500000001,success,13.8509815382,13.711887997,14.04283677,,,,
crossbeam-channel-0.5.15,default_when_disconnected,success,0.1245816491,0.11631864800000001,0.135699758,success,14.667343972000001,14.461568529000001,14.864091545,,,,
crossbeam-channel-0.5.15,deref,success,0.11515071260000001,0.109612231,0.12697924100000002,success,13.8668818612,13.837718513,13.93852776,,,,
crossbeam-channel-0.5.15,different_flavors_same_channel,success,0.11512798129999999,0.110735359,0.11834254200000001,success,13.7790468872,13.712694065,13.832864137,,,,
crossbeam-channel-0.5.15,disconnect_wakes_receiver,success,4.1422132783,4.133981262,4.154415333,success,14.9240849908,14.848700544,15.033268499,success,18.068239248199998,17.403277132,19.075893974
crossbeam-channel-0.5.15,disconnect_wakes_sender,success,3.1385639573999997,3.132192563,3.147057211,success,14.795687401,14.643214182,14.873038419,success,16.495493632,16.151710525,16.922300078
crossbeam-channel-0.5.15,disconnected,success,3.1272966162999998,3.117566726,3.157189239,success,14.8593867738,14.564195036,15.120206324,,,,
crossbeam-channel-0.5.15,doubleselect::main,success,0.15523562070000002,0.150501527,0.161759594,success,17.9793534788,17.835694379,18.119730216,,,,
crossbeam-channel-0.5.15,drops,success,2.4635459687999997,2.244928856,2.571445676,success,66.7738714838,66.59472081,67.083344915,success,2888.2916102048002,2691.124670376,2992.028898801
crossbeam-channel-0.5.15,duplicate_operations,success,0.11686886280000001,0.115244888,0.11891050700000001,success,14.962396941600002,14.892925431,15.052161411,,,,
crossbeam-channel-0.5.15,evaluate,success,0.1149127676,0.10784478500000001,0.122238043,success,13.8907208784,13.756846104000001,13.966907523,,,,
crossbeam-channel-0.5.15,fairness,success,1.7140118785000003,1.706797757,1.724691258,success,20.7074175868,20.441187291,20.967351787,success,482.7601094154,463.23976749,531.284035195
crossbeam-channel-0.5.15,fairness1,success,0.1407566233,0.135955997,0.143433273,success,21.397255642799998,21.137346329,21.669982861,,,,
crossbeam-channel-0.5.15,fairness2,success,0.35696031720000004,0.326456277,0.38005226400000003,success,22.296876626600003,22.075389093,22.419571646,,,,
crossbeam-channel-0.5.15,fairness_duplicates,success,2.1963736741,2.190536148,2.209951957,success,22.4704182858,22.429974419,22.508057269,,,,
crossbeam-channel-0.5.15,fairness_recv,success,0.12016253540000002,0.11519335500000001,0.127992833,success,16.8879449706,16.7457375,17.027960286,,,,
crossbeam-channel-0.5.15,fairness_send,success,0.1179800698,0.112676329,0.132086181,success,15.095743695000001,14.789132024,15.317782214,,,,
crossbeam-channel-0.5.15,fifo::asynch_fifo,success,0.11889720110000002,0.11359582800000001,0.12303298200000001,success,14.123853320399999,13.970188478,14.285747416,,,,
crossbeam-channel-0.5.15,fifo::synch_fifo,success,0.11953699830000002,0.11557879,0.127344596,success,14.710251446200001,14.521946534,14.87457726,,,,
crossbeam-channel-0.5.15,goroutines::main,success,0.1251934409,0.122133218,0.131548624,success,20.1108509314,20.005831304,20.165495159,,,,
crossbeam-channel-0.5.15,handles_on_heap,success,0.1167173381,0.109745112,0.125447455,success,14.2252398912,14.027931888,14.397162792,,,,
crossbeam-channel-0.5.15,infer_types,success,0.1145646916,0.10853096000000001,0.118766095,success,14.107163152800002,14.00054873,14.225523454,,,,
crossbeam-channel-0.5.15,len,success,0.2517385368,0.24238413600000003,0.261549731,success,22.980416974,22.786993579,23.322087415,,,,
crossbeam-channel-0.5.15,len_empty_full,success,0.34203751870000004,0.33823002100000005,0.346525374,success,14.631086981,14.56834611,14.712530703,,,,
crossbeam-channel-0.5.15,linearizable,success,0.20088230570000004,0.19272935000000002,0.214682592,success,30.8613547278,30.395019205,31.299346055,,,,
crossbeam-channel-0.5.15,linearizable_default,success,1.7702720876,1.560338732,2.054834759,success,25.866290953600004,25.375113001,26.331599394,,,,
crossbeam-channel-0.5.15,linearizable_timeout,success,3.4724546081000005,3.193300224,3.809735898,success,32.4955760158,31.923201808,33.449414181,,,,
crossbeam-channel-0.5.15,linearizable_try,success,1.7593407182,1.57434194,2.190901823,success,19.7224969122,19.337884189,20.265752313,,,,
crossbeam-channel-0.5.15,list_same_channel,success,0.12306348469999999,0.11250887200000001,0.150279675,success,13.844987751,13.720741879,14.150485664,,,,
crossbeam-channel-0.5.15,loop_try,success,20.1353716493,20.128324713,20.150737616,success,39.65465609740001,39.007729752,40.663682989,,,,
crossbeam-channel-0.5.15,matching,success,0.11698185330000002,0.113288311,0.12234976300000001,success,18.1513701448,17.89244274,18.426546785,,,,
crossbeam-channel-0.5.15,matching_with_leftover,success,0.1235128134,0.11832534700000001,0.128091845,success,19.114966545199998,18.980090717,19.392884526,,,,
crossbeam-channel-0.5.15,move_handles,success,0.11126581929999999,0.109360386,0.113677226,success,13.935513963400002,13.865530291,14.022067701,,,,
crossbeam-channel-0.5.15,mpmc,success,0.5766185818,0.5487326960000001,0.593090609,success,34.99079416,34.902158636,35.187187163,,,,
crossbeam-channel-0.5.15,nested_recv_iter,success,0.1195587391,0.11542007100000001,0.123921478,success,14.2531857438,14.066531824,14.400375431,,,,
crossbeam-channel-0.5.15,nesting,success,0.11594500010000001,0.11293802400000001,0.11919744600000001,success,14.5018035088,14.251983472,14.899632752,,,,
