crate,test,rust_status,rust_mean_s,rust_min_s,rust_max_s,miri_status,miri_mean_s,miri_min_s,miri_max_s,aa4e1ea-bsan_status,aa4e1ea-bsan_mean_s,aa4e1ea-bsan_min_s,aa4e1ea-bsan_max_s
gimli-0.33.0,read::unit::tests::test_parse_attribute_loclistx,success,0.20296739400000002,0.196213416,0.207460096,success,10.8798261594,10.821074766,11.068901268,success,1.4815815202,1.440073189,1.517765352
gimli-0.33.0,read::unit::tests::test_parse_attribute_ref1,success,0.20299953189999997,0.193622756,0.21767459700000003,success,10.7749770474,10.572853988,11.054987777,success,1.4802723924,1.436067583,1.511750261
gimli-0.33.0,read::unit::tests::test_parse_attribute_ref2,success,0.20063374280000007,0.19462720500000003,0.20733379300000002,success,10.9017692446,10.589970259,11.580917595,success,1.4767465741999999,1.451177345,1.495122573
gimli-0.33.0,read::unit::tests::test_parse_attribute_ref4,success,0.20348069300000002,0.19525239500000002,0.215919662,success,10.6865307708,10.487689346,10.930034855,success,1.4697977352,1.4364465910000002,1.506798706
gimli-0.33.0,read::unit::tests::test_parse_attribute_ref8,success,0.2020183259,0.196943859,0.209209382,success,10.605897444,10.451384166,10.691200331,success,1.4618257904,1.430506781,1.508541971
gimli-0.33.0,read::unit::tests::test_parse_attribute_ref_sup4,success,0.20755266090000002,0.196775434,0.216113834,success,10.793340451999999,10.67279234,10.955803652,success,1.4667354404000001,1.414736986,1.507042211
gimli-0.33.0,read::unit::tests::test_parse_attribute_ref_sup8,success,0.19922579660000003,0.194143956,0.20257006600000002,success,10.9093109744,10.703301539,11.440599649,success,1.4666604436,1.4219267740000001,1.492876868
gimli-0.33.0,read::unit::tests::test_parse_attribute_refaddr8_version2,success,0.2054737952,0.196100417,0.21951376600000003,success,10.668933245,10.216945,10.898076304,success,1.4766452078,1.426675673,1.518241083
gimli-0.33.0,read::unit::tests::test_parse_attribute_refaddr_32,success,0.20371784490000003,0.19659953700000002,0.21254609500000002,success,10.594940430200001,10.546909572,10.651892151,success,1.4572094544,1.415293052,1.5024732
gimli-0.33.0,read::unit::tests::test_parse_attribute_refaddr_64,success,0.20708345,0.203500539,0.21151522,success,10.604939522399999,10.553090098,10.657083756,success,1.4615888208,1.422080812,1.498973938
gimli-0.33.0,read::unit::tests::test_parse_attribute_refaddr_version2,success,0.2034991739,0.197715675,0.21263393200000003,success,10.846717068,10.739668184,10.993756337,success,1.4606234818,1.415821897,1.4985016610000002
gimli-0.33.0,read::unit::tests::test_parse_attribute_refsig8,success,0.19999942830000003,0.19444229100000002,0.205017249,success,10.866129827200002,10.639762772000001,11.010785975,success,1.4725012162,1.420162296,1.492689037
gimli-0.33.0,read::unit::tests::test_parse_attribute_refudata,success,0.20554143549999998,0.19741835000000002,0.214351853,success,10.815173150200001,10.703990095,10.929938225,success,1.4745848694,1.442861841,1.495897041
gimli-0.33.0,read::unit::tests::test_parse_attribute_rnglistx,success,0.2012760422,0.195952542,0.208699308,success,10.8941704308,10.80394896,11.079926574,success,1.4824211999999999,1.444449484,1.501290241
gimli-0.33.0,read::unit::tests::test_parse_attribute_sdata,success,0.2038285049,0.19896074100000002,0.212121992,success,10.806382461199998,10.734172699,10.904945664,success,1.4763018668,1.41663908,1.514566896
gimli-0.33.0,read::unit::tests::test_parse_attribute_sec_offset_32,success,0.2030677053,0.19759452600000002,0.210543425,success,10.580369730600001,10.496733499,10.659145835,success,1.4632336278,1.426521156,1.497356512
gimli-0.33.0,read::unit::tests::test_parse_attribute_sec_offset_64,success,0.20330090709999998,0.196090493,0.211881434,success,10.6071583484,10.531949601,10.71394619,success,1.4630592574,1.422487091,1.502760893
gimli-0.33.0,read::unit::tests::test_parse_attribute_string,success,0.2019197725,0.198670805,0.205841508,success,10.6001516162,10.355886773,10.725081779,success,1.460855037,1.4204755740000001,1.494102145
gimli-0.33.0,read::unit::tests::test_parse_attribute_strp_32,success,0.203514344,0.195958933,0.21136954500000002,success,10.8687380932,10.722923447,10.930993578,success,1.4690828403999998,1.426888834,1.5030239970000001
gimli-0.33.0,read::unit::tests::test_parse_attribute_strp_64,success,0.20276256850000002,0.19436551700000002,0.21658339000000001,success,10.854150562,10.809242887,10.928266619,success,1.4813386044,1.435160266,1.51776058
gimli-0.33.0,read::unit::tests::test_parse_attribute_strp_sup_32,success,0.2054069943,0.197702509,0.22098608300000003,success,10.6401563302,10.526870306,10.728966312,success,1.4804831472000002,1.428125938,1.513310004
gimli-0.33.0,read::unit::tests::test_parse_attribute_strp_sup_64,success,0.2012026278,0.19788776100000002,0.204775962,success,10.651145945,10.552945273,10.758868895,success,1.4592917736,1.419916471,1.501475706
gimli-0.33.0,read::unit::tests::test_parse_attribute_strx,success,0.20553477280000004,0.197643229,0.21549214700000002,success,10.523166829400001,10.430863321,10.639309535,success,1.4708483654000002,1.427687775,1.52579733
gimli-0.33.0,read::unit::tests::test_parse_attribute_strx1,success,0.20380049110000004,0.19789488100000002,0.22189978700000001,success,10.7179957572,10.595238692,10.846869031,success,1.4770840530000002,1.431571614,1.5294364420000002
gimli-0.33.0,read::unit::tests::test_parse_attribute_strx2,success,0.20316783750000003,0.19851141,0.21414924100000002,success,10.74395237,10.416602129,10.960024764,success,1.46647235,1.436505669,1.486091145
gimli-0.33.0,read::unit::tests::test_parse_attribute_strx3,success,0.20347500229999999,0.195739346,0.214909908,success,10.8186632748,10.706005665,11.006358044,success,1.4777465986,1.424146213,1.506871019
gimli-0.33.0,read::unit::tests::test_parse_attribute_strx4,success,0.20110232210000004,0.193950446,0.211111243,success,10.8326802846,10.710467393,10.906408798,success,1.4869062852,1.475678794,1.51450739
gimli-0.33.0,read::unit::tests::test_parse_attribute_udata,success,0.2081079629,0.19254423,0.244520234,success,10.9751252054,10.827750327,11.289976979,success,1.4753977314,1.426596037,1.509968004
gimli-0.33.0,read::unit::tests::test_parse_type_unit_abbrevs,success,0.2027856989,0.19485755400000002,0.20795516300000003,success,11.144609200600001,10.825423814,11.394024571,success,1.4633390316,1.431946153,1.48571027
gimli-0.33.0,read::unit::tests::test_parse_type_unit_header_32_ok,success,0.2031721558,0.199889324,0.206701573,success,10.749584528200002,10.642027788,10.909883947,success,1.4667401876,1.432741369,1.502064737
gimli-0.33.0,read::unit::tests::test_parse_type_unit_header_64_ok,success,0.2025314468,0.195483665,0.207036505,success,10.729153924799999,10.614828268,10.889984768,success,1.4809290414,1.453449406,1.536800347
gimli-0.33.0,read::unit::tests::test_parse_unit_header_32_ok,success,0.20369445969999997,0.197125617,0.210773811,success,10.8177716996,9.1418804,11.9419998,success,1.4772826874,1.43858759,1.509715714
gimli-0.33.0,read::unit::tests::test_parse_unit_header_64_ok,success,0.20253955760000003,0.198360018,0.21258352000000003,success,11.049539816000001,10.917271009,11.177904418,success,1.4908843562,1.449124706,1.517401805
gimli-0.33.0,read::unit::tests::test_parse_v5_partial_unit_header_32_ok,success,0.202623077,0.19665632900000002,0.21277183500000002,success,10.912782923,10.758995751,11.058827521,success,1.4883619324,1.436375084,1.517342309
gimli-0.33.0,read::unit::tests::test_parse_v5_partial_unit_header_64_ok,success,0.2061344942,0.19811847100000002,0.21681376600000002,success,11.006167922,10.909149327,11.131849255,success,1.4758603044,1.450433016,1.499932176
gimli-0.33.0,read::unit::tests::test_parse_v5_skeleton_unit_header_32_ok,success,0.2037280871,0.196315855,0.214152636,success,11.021780852200001,10.813933083,11.119794079,success,1.4780830993999998,1.432757261,1.516421668
gimli-0.33.0,read::unit::tests::test_parse_v5_skeleton_unit_header_64_ok,success,0.2012998565,0.19626980900000002,0.21801640000000003,success,11.010771068,10.926120716,11.106102607,success,1.4764074142,1.4330265770000001,1.5222616580000001
gimli-0.33.0,read::unit::tests::test_parse_v5_split_compilation_unit_header_32_ok,success,0.20661950320000005,0.199360476,0.223439557,success,11.008744185800001,10.791656554,11.341086765,success,1.4792700770000002,1.441255472,1.5047662970000002
gimli-0.33.0,read::unit::tests::test_parse_v5_split_compilation_unit_header_64_ok,success,0.20725940980000002,0.19749781500000002,0.23298642200000003,success,10.9737596028,10.904221382,11.06967875,success,1.4886080826,1.44462958,1.507209267
gimli-0.33.0,read::unit::tests::test_parse_v5_split_type_unit_header_32_ok,success,0.20400376950000002,0.199833108,0.21726352100000001,success,10.925188495799999,10.854733155,11.026007619,success,1.489581588,1.434103515,1.528066626
gimli-0.33.0,read::unit::tests::test_parse_v5_split_type_unit_header_64_ok,success,0.2047628269,0.200653879,0.21322427100000002,success,10.9447456146,10.523970962,11.238764268,success,1.4811913936,1.4467862070000002,1.519216146
gimli-0.33.0,read::unit::tests::test_parse_v5_type_unit_header_32_ok,success,0.20496749519999996,0.197917528,0.215138299,success,10.944371419,10.786100567,11.395930193,success,1.4681544296,1.428118722,1.494140637
gimli-0.33.0,read::unit::tests::test_parse_v5_type_unit_header_64_ok,success,0.2051779152,0.19900473700000001,0.210877416,success,10.9601667872,10.796991624,11.080190672,success,1.4720012582000002,1.438285795,1.5035613300000001
gimli-0.33.0,read::unit::tests::test_parse_v5_unit_header_32_ok,success,0.20694447840000002,0.196024092,0.233536551,success,10.7229760668,10.513862855,10.849033101,success,1.4754012158000003,1.429083214,1.519525667
gimli-0.33.0,read::unit::tests::test_parse_v5_unit_header_64_ok,success,0.2067449425,0.199493414,0.21791258400000002,success,10.7667446516,10.681085711,10.893907703,success,1.4819557992,1.43580073,1.5057856969999999
gimli-0.33.0,read::unit::tests::test_unit_header_variance,success,0.20598028780000002,0.198805203,0.21727528200000001,success,10.6407779466,10.554940636,10.753946754,success,1.4884650682,1.418913187,1.543186692
gimli-0.33.0,read::unit::tests::test_unit_version_incomplete,success,0.20581312840000004,0.19881141200000002,0.22410337000000002,success,11.0113517586,10.853833447,11.43793113,success,1.4638717507999999,1.42482927,1.498142802
gimli-0.33.0,read::unit::tests::test_unit_version_unknown_version,success,0.2070494342,0.198886535,0.218219075,success,10.6375266032,10.276871559,10.892135671,success,1.4731643904,1.432794709,1.515612225
gimli-0.33.0,read::unit::tests::test_units,success,0.20470269329999996,0.20094286800000002,0.21605976000000002,success,10.904541540999999,10.835883877,10.975865004,success,1.4872926912,1.44426051,1.523638182
gimli-0.33.0,read::value::tests::value_abs,success,0.20461186510000004,0.19950652200000002,0.21911607400000002,success,10.802761861,10.583883757,11.022009953,success,1.4658249104,1.4158527250000001,1.510876748
gimli-0.33.0,read::value::tests::value_add,success,0.2086499313,0.20075272000000002,0.21673054000000003,success,10.8635994706,10.763969166,10.934997804,success,1.4792855980000001,1.455867064,1.50518279
gimli-0.33.0,read::value::tests::value_and,success,0.20481088090000005,0.19874998600000002,0.21147035900000002,success,10.768963947,10.706962441,10.826021225,success,1.4721166175999998,1.422428677,1.505623241
gimli-0.33.0,read::value::tests::value_convert,success,0.20551845820000003,0.200909951,0.211260631,success,10.6483489078,10.143942706,10.830302453,success,1.4776700210000002,1.426483986,1.530484356
gimli-0.33.0,read::value::tests::value_div,success,0.207146608,0.202300322,0.21578318800000001,success,10.929126907,10.679802628000001,11.669885807,success,1.4690702272,1.420177085,1.5267091320000001
gimli-0.33.0,read::value::tests::value_eq,success,0.2044912149,0.200370435,0.20878304,success,10.790388054200001,10.652141114,10.990829403,success,1.4705778292,1.421444208,1.5150252929999999
gimli-0.33.0,read::value::tests::value_ge,success,0.20583648290000003,0.200150019,0.212056977,success,10.6581197228,10.427083961,10.901708726,success,1.4744587672000002,1.4523224940000001,1.491545405
gimli-0.33.0,read::value::tests::value_gt,success,0.20778212960000006,0.201449554,0.214889569,success,10.7150969414,10.672901685,10.778048428,success,1.4721430346000002,1.428348791,1.4946211150000002
gimli-0.33.0,read::value::tests::value_le,success,0.20570569260000005,0.20068217300000002,0.218774887,success,10.6209790894,10.471147064,10.780870088,success,1.4744371562,1.43284551,1.506207042
gimli-0.33.0,read::value::tests::value_lt,success,0.2058890495,0.199189257,0.214327649,success,10.754950943599999,10.46883569,10.949016106,success,1.4736138046,1.42084354,1.501802154
gimli-0.33.0,read::value::tests::value_mul,success,0.20629864290000005,0.198911147,0.216965922,success,10.7443605618,10.681110226,10.826855765,success,1.4765486637999998,1.422910747,1.536163953
gimli-0.33.0,read::value::tests::value_ne,success,0.20945712209999998,0.2012787,0.23055275800000002,success,10.622775861000001,10.465953767,10.794938389,success,1.4642458482000003,1.430002112,1.488010226
gimli-0.33.0,read::value::tests::value_neg,success,0.2056124756,0.201461575,0.210599057,success,10.6927356994,10.519587071,10.842051643,success,1.46991329,1.415422278,1.512852614
gimli-0.33.0,read::value::tests::value_not,success,0.2027166787,0.198397774,0.209488261,success,10.7831804086,10.691093367,11.029190716,success,1.4622345824,1.425859384,1.524260124
gimli-0.33.0,read::value::tests::value_or,success,0.2082640115,0.201414681,0.220852646,success,10.7503322766,10.568617554,11.17414047,success,1.4817640204000004,1.426476308,1.5173482169999999
gimli-0.33.0,read::value::tests::value_reinterpret,success,0.20363533779999998,0.19659579800000002,0.21333922800000002,success,10.617748728399999,10.532925871,10.691877065,success,1.4774858226,1.420862433,1.529521874
gimli-0.33.0,read::value::tests::value_rem,success,0.2033101705,0.196230401,0.210818047,success,10.7553313772,10.708906714,10.796880176,success,1.4655576458000001,1.418127887,1.53332452
gimli-0.33.0,read::value::tests::value_shl,success,0.20554357369999998,0.197071616,0.212374381,success,10.8636442244,10.812428694,10.92392956,success,1.469215658,1.432861825,1.5000661270000002
gimli-0.33.0,read::value::tests::value_shr,success,0.20693473240000002,0.197837863,0.22102322600000002,success,10.738570028400002,10.636951084,10.82983429,success,1.464778763,1.412844386,1.5292825680000002
gimli-0.33.0,read::value::tests::value_shra,success,0.20487478660000003,0.19983366000000002,0.220626717,success,10.672747239,10.445511793,10.753960842,success,1.4641892286,1.417723442,1.492967975
gimli-0.33.0,read::value::tests::value_sub,success,0.20603767250000002,0.19888333600000002,0.214907289,success,10.794157328,10.669962258,11.011912527,success,1.4679011607999999,1.404763443,1.495617464
gimli-0.33.0,read::value::tests::value_xor,success,0.20670718230000001,0.19942938400000002,0.21665255800000002,success,10.7435138476,10.642929465,10.859886635,success,1.4775963017999998,1.4632408890000002,1.493244393
gimli-0.33.0,read::value::tests::valuetype_from_encoding,success,0.20707663680000002,0.199441943,0.215699825,success,10.536323517400001,10.233019026000001,10.729865868000001,success,1.4914837816000002,1.443830857,1.523903097
gimli-0.33.0,write::abbrev::tests::test_abbreviation_table,success,0.2057764293,0.199763922,0.21005152400000002,success,10.990962064800001,10.838824079,11.291149591,success,1.4778087316000001,1.449637404,1.491664477
gimli-0.33.0,write::cfi::tests::test_frame_instruction,success,0.20612564510000003,0.20149297800000002,0.21236464500000002,success,18.7089620862,17.797910239,21.005944743,success,3.2340929836,3.202681612,3.27221427
gimli-0.33.0,write::cfi::tests::test_frame_table,success,0.21109451270000004,0.20450720600000002,0.221879914,success,18.6275700142,18.220902605,19.211887925,success,3.1202146708000003,3.037831754,3.194194446
gimli-0.33.0,write::endian_vec::tests::test_endian_vec,success,0.2111205109,0.20308487800000002,0.249204942,success,11.0905970342,10.796776947,11.409872638,success,1.475830003,1.432180835,1.507642662
gimli-0.33.0,write::line::tests::test_advance,success,0.22990796850000006,0.221536172,0.25290765000000004,success,261.0237376606,259.391671697,263.708770192,success,628.8674676576,622.558670947,635.029261553
gimli-0.33.0,write::line::tests::test_file_source,success,0.2096880049,0.20401580800000002,0.219338783,success,15.702555852200001,15.503861702,16.132031074,success,2.7205211854,2.676818151,2.759861188
gimli-0.33.0,write::line::tests::test_line_instruction,success,0.21272414310000004,0.20393560300000002,0.224456375,success,47.014521453200004,46.844884326,47.163004727,success,11.341585187,11.288778832,11.381764734
gimli-0.33.0,write::line::tests::test_line_program,success,0.2097815054,0.20297219300000002,0.22520547300000002,success,15.8017249164,15.643797471,15.968884723,success,4.5374348724,4.455388424,4.604905376
gimli-0.33.0,write::line::tests::test_line_row,success,0.21859161700000004,0.20960935900000002,0.229971116,success,104.88212148919999,104.487773391,105.789859033,success,27.752204930199998,27.457989385,28.17132981
gimli-0.33.0,write::line::tests::test_line_sequence,success,0.20752166030000002,0.200478604,0.21564159900000002,success,22.818352227200002,22.547814745,23.274056501,success,4.5891029354,4.565940842,4.624982555
gimli-0.33.0,write::line::tests::test_line_string,success,0.21034496370000003,0.20291794600000002,0.220309681,success,12.814369410200001,12.712991819,12.885947278,success,2.0578288018,2.004709211,2.107019131
gimli-0.33.0,write::line::tests::test_missing_comp_dir,success,0.21061885340000003,0.205562495,0.22653287400000002,success,14.842378813600002,14.735782609,15.119180615,success,2.5115528424000004,2.410346884,2.5793162460000003
gimli-0.33.0,write::line::tests::test_separate_working_dir,success,0.20662644150000004,0.200432929,0.21238402,success,16.4071323486,16.358962696,16.462994706,success,3.0355982372,2.9730992450000002,3.088158333
gimli-0.33.0,write::loc::tests::test_loc_list,success,0.20702573920000003,0.20112665100000002,0.215574763,success,12.8225152012,12.614790881,13.150148116,success,1.9887204056,1.912074945,2.056612872
gimli-0.33.0,write::op::tests::test_expression_as_raw,success,0.20744583590000004,0.20264072800000002,0.211795259,success,11.021322979599999,10.495976214,11.715817518,success,1.4941031196,1.45079309,1.5597625769999999
gimli-0.33.0,write::op::tests::test_expression_raw,success,0.20632376180000006,0.20162722500000002,0.21606133100000002,success,12.7103021446,12.539617351,13.039116488,success,1.9901046706000003,1.926139435,2.022773947
gimli-0.33.0,write::op::tests::test_forward_ref,success,0.20790998530000002,0.20240075100000002,0.215934078,success,10.7999391334,10.146814989,11.151894108,success,1.5213821796,1.471471526,1.544931224
gimli-0.33.0,write::op::tests::test_missing_debuginfo_ref,success,0.20901750150000004,0.203898257,0.21475955200000002,success,10.6223721122,9.744941036,10.933011172,success,1.5185332085999999,1.473977529,1.549602443
gimli-0.33.0,write::op::tests::test_missing_unit_ref,success,0.2074388875,0.200804696,0.215869733,success,10.8999324702,10.756917228,11.103870553,success,1.5064467564000001,1.463372737,1.562561871
gimli-0.33.0,write::op::tests::test_operation,success,0.20928529830000003,0.20099392300000002,0.22025044300000002,success,36.3589866768,36.176012614,36.461879073,success,7.585210078200001,7.546950903,7.674747953
gimli-0.33.0,write::range::tests::test_range,success,0.20573241720000005,0.198687665,0.212366312,success,11.8715417662,11.653777059,12.391899492,success,1.7295803342,1.681663981,1.788233245
gimli-0.33.0,write::relocate::tests::test_relocate_writer,success,0.20867352290000002,0.19650818,0.23928046500000003,success,10.7085535462,10.610999319,10.760167829,success,1.509299834,1.457554305,1.550621874
gimli-0.33.0,write::str::tests::test_string_table,success,0.2049763555,0.19845052500000002,0.21211897100000002,success,10.6909672206,10.581754163,10.896021455,success,1.5228738213999997,1.450518945,1.595209901
gimli-0.33.0,write::unit::tests::test_attribute_value,success,0.20906017429999996,0.20237475300000002,0.22218463900000002,success,53.517602759199995,53.273949732,53.809789541,success,17.5911997662,17.502769209,17.665722882
gimli-0.33.0,write::unit::tests::test_delete_child,success,0.20976591780000003,0.20087395400000002,0.223149604,success,10.824187798599999,10.616971092,11.089025945,success,1.5691661806,1.498611645,1.612862969
gimli-0.33.0,write::unit::tests::test_line_program_used,success,0.20288947000000004,0.197061545,0.206994445,success,11.131940671,10.97781039,11.237074741,success,1.5515714268,1.497166398,1.6033543080000001
gimli-0.33.0,write::unit::tests::test_line_ref,success,0.20517901040000003,0.19801473700000002,0.21484903600000002,success,18.7681220782,18.624725824,18.874967097,success,3.65937189,3.598366184,3.788984497
gimli-0.33.0,write::unit::tests::test_missing_debuginfo_ref,success,0.20414031519999995,0.195418731,0.214977456,success,10.977392982,10.713893582,11.102938053,success,1.5104761096000001,1.45257587,1.542774064
gimli-0.33.0,write::unit::tests::test_missing_unit_ref,success,0.20358554020000003,0.199472493,0.208133582,success,10.899711717,10.747101431,11.001855855,success,1.5166063378,1.471721855,1.580562992
gimli-0.33.0,write::unit::tests::test_sibling,success,0.2040332659,0.19793523100000002,0.21145480400000002,success,11.227143875,11.158079554,11.314369747,success,1.6274354281999996,1.5649267720000002,1.705086821
gimli-0.33.0,write::unit::tests::test_unit_ref,success,0.20328931580000004,0.197321879,0.20856143900000002,success,11.327321867,11.097117053,11.565009046,success,1.6255651670000002,1.5791456190000002,1.659526588
gimli-0.33.0,write::unit::tests::test_unit_table,success,0.208338898,0.198189529,0.22365230600000002,success,11.478364518799998,11.434893297,11.553929256,success,1.6531285634,1.622944778,1.685853279
gimli-0.33.0,write::writer::tests::test_writer,success,0.20397418000000003,0.196645869,0.21509725700000001,success,10.889936046799999,10.798877153,11.132114645,success,1.5114881042000001,1.443581634,1.554023614
half-2.7.1,bfloat::test::formatting,success,0.28736249100000005,0.275122291,0.30122328200000004,success,1.9480471230000003,1.919508714,1.966968246,success,1.3591233582000002,1.32848615,1.399791873
half-2.7.1,bfloat::test::qc_roundtrip_bf16_f32_is_identity,success,0.2933482100000001,0.26951577800000004,0.337941731,success,3.0897564546000003,3.057967114,3.165446113,success,1.4915748622000002,1.4756290170000002,1.50778582
half-2.7.1,bfloat::test::qc_roundtrip_bf16_f64_is_identity,success,0.2748547316,0.269197472,0.28355594300000003,success,3.0027117782,2.964984416,3.052473358,success,1.4550998548,1.436515278,1.487862472
half-2.7.1,bfloat::test::test_bf16_consts_from_f32,success,0.2803428183,0.26578955400000004,0.323087502,success,1.5667350834,1.525704108,1.663714546,success,1.2881958000000002,1.270873468,1.312704571
half-2.7.1,bfloat::test::test_bf16_consts_from_f64,success,0.27293074600000006,0.262027924,0.29170386000000004,success,1.5519652994000002,1.5270201700000001,1.575471323,success,1.2975377719999999,1.285067911,1.311408395
half-2.7.1,bfloat::test::test_bf16_to_f32,success,0.28179164970000004,0.270742918,0.292654668,success,1.5913465384,1.552324414,1.658446268,success,1.3022239828,1.238230443,1.319772382
half-2.7.1,bfloat::test::test_comparisons,success,0.27302615890000004,0.26557739,0.27856435900000004,success,1.574149763,1.524462825,1.6401630200000001,success,1.3195297062,1.309120579,1.338042654
half-2.7.1,bfloat::test::test_max,success,0.2843096258,0.271016521,0.32150883700000005,success,1.5357202862,1.510374094,1.5641682650000002,success,1.3111189222000001,1.3035367610000002,1.318289829
half-2.7.1,bfloat::test::test_min,success,0.29100403539999997,0.266270642,0.33761264100000005,success,1.5509213626,1.534775159,1.5768503790000001,success,1.32217288,1.31209219,1.3274182460000001
half-2.7.1,bfloat::test::test_nan_conversion_to_larger,success,0.2811547031,0.269161405,0.3113745,success,1.5208606114000003,1.500103393,1.5391190570000002,success,1.3196546506,1.30369609,1.3312422050000001
half-2.7.1,bfloat::test::test_nan_conversion_to_smaller,success,0.2885870173,0.271546403,0.311893635,success,1.531555328,1.52636056,1.53446527,success,1.2864106346,1.278936417,1.294886708
half-2.7.1,binary16::test::arithmetic,success,0.2832413262,0.272809483,0.297520063,success,1.5222176542,1.5056847740000001,1.542387049,success,1.2899191546,1.272685963,1.315602065
half-2.7.1,binary16::test::formatting,success,0.2913762059,0.276976537,0.312878225,success,1.8071942692,1.777856823,1.8763608070000002,success,1.3366662552,1.326215135,1.348719298
half-2.7.1,binary16::test::qc_roundtrip_f16_f32_is_identity,success,0.2919992468,0.271975157,0.3095816,success,2.6116401706000003,2.5888569009999998,2.627302813,success,1.4912579618000001,1.453169839,1.525395111
half-2.7.1,binary16::test::qc_roundtrip_f16_f64_is_identity,success,0.28262005960000003,0.267901606,0.30820013,success,2.5961583552,2.540851236,2.638853079,success,1.4986051346,1.461422185,1.527222764
half-2.7.1,binary16::test::test_comparisons,success,0.2849784776,0.27083401,0.30215383,success,1.5142908094,1.486126072,1.548133365,success,1.3137368779999998,1.302274938,1.318576938
half-2.7.1,binary16::test::test_f16_consts_from_f32,success,0.28394338550000003,0.263688752,0.29706553,success,1.5264955284000004,1.5166637870000002,1.543942737,success,1.3099707074,1.3000157620000001,1.316486102
half-2.7.1,binary16::test::test_f16_consts_from_f64,success,0.2906794494,0.269166944,0.335648498,success,1.5080726070000001,1.4802123470000002,1.541159338,success,1.3107223176000002,1.288175494,1.333924072
half-2.7.1,binary16::test::test_max,success,0.2697808871,0.259632441,0.32326919400000004,success,1.5369994154,1.5143111020000002,1.565182681,success,1.310649449,1.302814681,1.321294697
half-2.7.1,binary16::test::test_min,success,0.2738573805,0.25686057100000004,0.294353805,success,1.5101996872,1.487338721,1.543414109,success,1.3160515562000001,1.307090014,1.325688016
half-2.7.1,binary16::test::test_nan_conversion_to_larger,success,0.2756379354,0.257331602,0.28995159200000004,success,1.5233695068000002,1.479193632,1.579835294,success,1.2906543966000001,1.266711306,1.305715629
half-2.7.1,binary16::test::test_nan_conversion_to_smaller,success,0.2784094427,0.262344407,0.297243289,success,1.5202114694,1.5100886550000001,1.5332495970000002,success,1.2967444516,1.2947556150000001,1.299179313
half-2.7.1,leading_zeros::test::leading_zeros_u16_fallback,success,0.2697589039,0.25406742,0.29089847500000005,success,1.5238890736,1.485536838,1.599123078,success,1.3030305048,1.3013124550000001,1.305541462
half-2.7.1,slice::test::convert_from_f32_slice_len_mismatch_panics,success,0.2598323628,0.25378526900000004,0.264349677,success,1.5804857312,1.562667532,1.625020653,success,1.3114671976,1.300105353,1.320465208
half-2.7.1,slice::test::convert_from_f64_slice_len_mismatch_panics,success,0.25755978710000005,0.254518179,0.265354904,success,1.5693634371999998,1.534706542,1.5970428170000002,success,1.3017805405999998,1.283362676,1.320368617
half-2.7.1,slice::test::convert_to_f32_slice_len_mismatch_panics,success,0.2628980962,0.25513784300000003,0.270346392,success,1.5836528564,1.522076641,1.7053624059999999,success,1.3028396658,1.288322352,1.312696027
half-2.7.1,slice::test::convert_to_f64_slice_len_mismatch_panics,success,0.26580114800000004,0.252098859,0.283682435,success,1.5425141382,1.506741839,1.558295274,success,1.2971109982000002,1.282328563,1.3146603350000001
half-2.7.1,slice::test::slice_convert_bf16_f32,success,0.2626734594,0.255534335,0.284035497,success,1.5130200608,1.480582311,1.545861283,success,1.298895017,1.272142975,1.315901322
half-2.7.1,slice::test::slice_convert_bf16_f64,success,0.2575098431,0.2506471,0.269057217,success,1.5161187902000002,1.477112644,1.569455266,success,1.2932706790000001,1.213959609,1.325469832
half-2.7.1,slice::test::slice_convert_f16_f32,success,0.2581051344,0.246179468,0.275297299,success,1.5498969572,1.513625647,1.647223355,success,1.3079708938,1.302525787,1.315491393
half-2.7.1,slice::test::slice_convert_f16_f64,success,0.2615776207,0.24595867600000001,0.278419629,success,1.5316706518,1.493516265,1.568660949,success,1.3154200971999999,1.2934206050000001,1.333066557
half-2.7.1,slice::test::test_mutablility_bf16,success,0.2577433039,0.250584856,0.26899159100000003,success,1.541749368,1.474715715,1.693544214,success,1.28039176,1.267629543,1.289053734
half-2.7.1,slice::test::test_mutablility_f16,success,0.25484609810000003,0.24791517000000002,0.271523876,success,1.5009671191999998,1.470965452,1.527853559,success,1.2864812594,1.2698070860000001,1.319832956
half-2.7.1,slice::test::test_slice_conversions_bf16,success,0.2615318092,0.252186713,0.276693003,success,1.4999070986,1.443324067,1.5803901420000002,success,1.2798971412,1.258562202,1.298359165
half-2.7.1,slice::test::test_slice_conversions_f16,success,0.2637059902,0.254705872,0.284577619,success,1.4457100522000002,1.429304288,1.4665755,success,1.2557555701999998,1.199936873,1.285449385
half-2.7.1,vec::test::test_vec_conversions_bf16,success,0.25341961059999996,0.248208634,0.258384359,success,1.5418670106,1.506538531,1.561670844,success,1.2723723279999999,1.2598026180000002,1.282133534
half-2.7.1,vec::test::test_vec_conversions_f16,success,0.2543270178,0.247207592,0.26711300600000004,success,1.5116312602000002,1.495525651,1.5280695739999999,success,1.254192696,1.2458361230000001,1.260774259
hashbrown-0.17.1,hashmap_reserve_survives_panicking_build_hasher,success,0.41062366479999995,0.398873105,0.445060237,success,40.1666477498,39.953911052,40.60789255,success,512.5603851238,495.468907301,523.27061922
