lazy-alloc,sha2-0.11.0,success,4.383,29400.699,16,16,2026-06-16T04:52:57Z,1814194
lazy-alloc,aho-corasick-1.1.4,test_failed,8.819,74354.009,163,153,2026-06-16T16:50:15Z,1813772
lazy-alloc,flate2-1.1.9,test_failed,7.601,75990.306,66,61,2026-06-16T17:23:52Z,1813883
lazy-alloc,aes-0.9.1,success,4.284,168925.431,13,10,2026-06-17T19:06:24Z,1813771
lazy-alloc,curve25519-dalek-4.1.3,success,34.014,177241.927,134,132,2026-06-17T21:33:09Z,1813866
lazy-alloc,anstyle-query-1.1.5,success,1.818,3.263,3,3,2026-06-18T16:25:00Z,1837802
lazy-alloc,anstyle-wincon-3.0.11,success,2.662,1.852,0,0,2026-06-18T16:25:00Z,1837804
lazy-alloc,alloc-stdlib-0.2.2,test_failed,3.085,5.474,11,2,2026-06-18T16:25:02Z,1837805
lazy-alloc,android_system_properties-0.1.5,success,6.361,2.118,4,4,2026-06-18T16:25:03Z,1837796
lazy-alloc,alloc-no-stdlib-2.0.4,success,2.958,7.306,9,9,2026-06-18T16:25:05Z,1837787
